instance,solver,result,time
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16907.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16909.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16913.smt2,Z3,unsat,0.7238547801971436
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16914.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16916.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16917.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16918.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16919.smt2,Z3,unsat,0.02937459945678711
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1692.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16921.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16922.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16923.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16925.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16928.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16929.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16930.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16933.smt2,Z3,unsat,2.563704013824463
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16935.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16938.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1694.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16946.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16947.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16948.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16949.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16951.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16953.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16955.smt2,Z3,unsat,0.17663097381591797
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16957.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16959.smt2,Z3,unsat,0.1648108959197998
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1696.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16960.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16962.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16966.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16967.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1697.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16971.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16975.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16986.smt2,Z3,unsat,0.5261132717132568
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16989.smt2,Z3,unsat,1.0500473976135254
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1699.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16993.smt2,Z3,unsat,0.34734511375427246
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16995.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16996.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16998.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_170.smt2,Z3,unsat,0.03357362747192383
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17000.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17003.smt2,Z3,unsat,0.06966066360473633
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17004.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17007.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17017.smt2,Z3,unsat,2.878584623336792
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17018.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17019.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1702.smt2,Z3,unsat,0.32706451416015625
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17021.smt2,Z3,unsat,0.8133037090301514
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17022.smt2,Z3,unsat,2.717560291290283
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17023.smt2,Z3,unsat,0.16754436492919922
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17024.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17025.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17026.smt2,Z3,unsat,0.05385613441467285
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17028.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17030.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17031.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17032.smt2,Z3,unsat,2.227518320083618
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17033.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17034.smt2,Z3,unsat,0.10479211807250977
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17035.smt2,Z3,unsat,0.09756922721862793
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17036.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17037.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17039.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1704.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17040.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17041.smt2,Z3,unsat,1.597261667251587
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17042.smt2,Z3,unsat,0.3279914855957031
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17044.smt2,Z3,unsat,0.07065272331237793
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17045.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17046.smt2,Z3,unsat,1.978419303894043
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17048.smt2,Z3,unsat,0.2772798538208008
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17050.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17052.smt2,Z3,unsat,0.06804370880126953
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17053.smt2,Z3,unsat,2.815074920654297
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17055.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17057.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1706.smt2,Z3,unsat,0.6022963523864746
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17060.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17061.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17062.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17063.smt2,Z3,sat,2.8393514156341553
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17065.smt2,Z3,unsat,0.09300851821899414
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17066.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17068.smt2,Z3,unsat,0.12359309196472168
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17073.smt2,Z3,unsat,0.7218835353851318
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17074.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17076.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17077.smt2,Z3,unsat,0.07212948799133301
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17078.smt2,Z3,unsat,0.5228440761566162
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1708.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17080.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17081.smt2,Z3,unsat,0.04645705223083496
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17082.smt2,Z3,sat,0.0786581039428711
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17087.smt2,Z3,unsat,0.8332808017730713
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17094.smt2,Z3,unsat,0.43958401679992676
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17099.smt2,Z3,unsat,0.17106294631958008
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1710.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17102.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17105.smt2,Z3,unsat,0.06481409072875977
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17107.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17109.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17111.smt2,Z3,unsat,2.259159803390503
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17117.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17118.smt2,Z3,unsat,1.6106183528900146
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1712.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17120.smt2,Z3,unsat,0.11965036392211914
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17122.smt2,Z3,unsat,0.1226651668548584
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17124.smt2,Z3,unsat,0.0323023796081543
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17126.smt2,Z3,unsat,0.04596424102783203
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17128.smt2,Z3,unsat,0.16520905494689941
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17131.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17137.smt2,Z3,unsat,0.044339895248413086
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17141.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17143.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17145.smt2,Z3,unsat,0.06278491020202637
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1715.smt2,Z3,sat,0.823371410369873
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17158.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17161.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17164.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17166.smt2,Z3,unsat,0.050482988357543945
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1717.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17173.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17175.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17178.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17180.smt2,Z3,unsat,0.0801229476928711
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17182.smt2,Z3,unsat,0.05930304527282715
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17184.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17185.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17186.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17187.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17188.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17189.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17190.smt2,Z3,unsat,0.47051119804382324
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17191.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17192.smt2,Z3,unsat,0.08444762229919434
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17193.smt2,Z3,unsat,0.5793752670288086
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17195.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17196.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17197.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17198.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17199.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17200.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17201.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17203.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17204.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17206.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17207.smt2,Z3,unsat,1.202805519104004
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17209.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1721.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17210.smt2,Z3,unsat,2.7335407733917236
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17213.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17216.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17218.smt2,Z3,unsat,0.7163405418395996
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1722.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17222.smt2,Z3,unsat,1.8694124221801758
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17223.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17224.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17226.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17228.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17233.smt2,Z3,unsat,2.122140645980835
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17234.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17237.smt2,Z3,unsat,0.6416490077972412
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17239.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1724.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17241.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17243.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17245.smt2,Z3,unsat,0.11874699592590332
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17248.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17249.smt2,Z3,unsat,0.03981518745422363
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17253.smt2,Z3,unsat,0.06447863578796387
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17255.smt2,Z3,unsat,0.0497128963470459
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1726.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17260.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17265.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17268.smt2,Z3,sat,2.1369662284851074
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17270.smt2,Z3,unsat,0.13788461685180664
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17274.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17278.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1728.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17282.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17283.smt2,Z3,unsat,0.057112932205200195
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17288.smt2,Z3,unsat,0.08014178276062012
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17290.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17294.smt2,Z3,unsat,0.11676883697509766
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17295.smt2,Z3,unsat,0.08366942405700684
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17296.smt2,Z3,unsat,0.06678628921508789
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17297.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17298.smt2,Z3,unsat,0.08337926864624023
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17299.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1730.smt2,Z3,unsat,1.1433234214782715
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17300.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17301.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17303.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17304.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17305.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17306.smt2,Z3,unsat,0.08735799789428711
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17307.smt2,Z3,unsat,0.054735422134399414
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17309.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17312.smt2,Z3,unsat,1.785254716873169
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17313.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17316.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17317.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17318.smt2,Z3,unsat,0.07938265800476074
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17319.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17321.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17323.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17324.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17325.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17326.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17328.smt2,Z3,unsat,0.6480107307434082
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17329.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1733.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17335.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17338.smt2,Z3,unsat,0.13520359992980957
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17339.smt2,Z3,unsat,0.03690934181213379
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1734.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17340.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17341.smt2,Z3,unsat,0.07512044906616211
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17342.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17343.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17344.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17349.smt2,Z3,unsat,0.0791938304901123
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17351.smt2,Z3,unsat,0.04236412048339844
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17354.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17356.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17358.smt2,Z3,unsat,1.2696568965911865
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1736.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17362.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17366.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17367.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17368.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17370.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17372.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17378.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1738.smt2,Z3,unsat,0.5545578002929688
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17381.smt2,Z3,unsat,0.4094104766845703
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17383.smt2,Z3,unsat,0.07719945907592773
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17385.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17388.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17399.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_174.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17405.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17406.smt2,Z3,unsat,0.08986663818359375
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17408.smt2,Z3,unsat,0.18684768676757812
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17410.smt2,Z3,sat,1.1225440502166748
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17413.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17414.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17415.smt2,Z3,unsat,0.3915259838104248
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17416.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17418.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1742.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17421.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17425.smt2,Z3,unsat,0.08112001419067383
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17426.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17428.smt2,Z3,unsat,1.7147812843322754
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17429.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17431.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17433.smt2,Z3,unsat,0.12385249137878418
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17435.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17436.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17437.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17438.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17439.smt2,Z3,unsat,0.11856508255004883
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1744.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17441.smt2,Z3,unsat,0.46157288551330566
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17442.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17443.smt2,Z3,unsat,0.11413168907165527
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17445.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1745.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17451.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17455.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17461.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17465.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17468.smt2,Z3,unsat,0.07731461524963379
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1747.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17471.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17473.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17476.smt2,Z3,unsat,0.08965301513671875
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17478.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17480.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17482.smt2,Z3,unsat,0.1283879280090332
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17485.smt2,Z3,unsat,0.6033520698547363
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1749.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17491.smt2,Z3,unsat,0.07982611656188965
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17494.smt2,Z3,unsat,0.1960904598236084
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17495.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17503.smt2,Z3,unsat,1.4926862716674805
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1751.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17513.smt2,Z3,unsat,0.07244420051574707
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17516.smt2,Z3,unsat,0.09636712074279785
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17518.smt2,Z3,unsat,0.08387231826782227
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17520.smt2,Z3,unsat,0.10620927810668945
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17521.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17523.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17524.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17525.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17526.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17527.smt2,Z3,unsat,0.7890262603759766
